gi,hist_type,hist_var,taxid,curated
528522128,H2B,canonical_H2B,7955,False
688562923,H2B,canonical_H2B,7955,False
688562966,H2B,canonical_H2B,7955,False
688562976,H2B,canonical_H2B,7955,False
116284272,H2B,canonical_H2B,7955,False
116284276,H2B,canonical_H2B,7955,False
544430751,H2A,canonical_H2A,9541,False
528484009,H2B,canonical_H2B,7955,False
327283941,H2B,canonical_H2B,28377,False
327283945,H2B,canonical_H2B,28377,False
594661831,H2B,canonical_H2B,310752,False
528522125,H2B,canonical_H2B,7955,False
528522136,H2B,canonical_H2B,7955,False
528522139,H2B,canonical_H2B,7955,False
528522241,H2B,canonical_H2B,7955,False
514714028,H2B,canonical_H2B,8839,False
637330920,H2B,canonical_H2B,28377,False
192451509,H2B,canonical_H2B,7955,False
190337553,H2B,canonical_H2B,7955,False
190338420,H2B,canonical_H2B,7955,False
189516419,H2B,canonical_H2B,7955,False
478538142,H2B,H2B.W,73337,False
62857833,H2B,canonical_H2B,8364,False
301608746,H2B,canonical_H2B,8364,False
301608748,H2B,canonical_H2B,8364,False
512860290,H2B,canonical_H2B,8364,False
512860350,H2B,canonical_H2B,8364,False
512879101,H2B,canonical_H2B,8364,False
512879113,H2B,canonical_H2B,8364,False
512879132,H2B,canonical_H2B,8364,False
847156386,H2B,canonical_H2B,8364,False
89267853,H2B,canonical_H2B,8364,False
909797358,H2B,canonical_H2B,8954,False
543728780,H2B,canonical_H2B,8932,False
657585470,H2B,canonical_H2B,144197,False
527244358,H2B,canonical_H2B,13146,False
529426465,H2B,canonical_H2B,8954,False
541961640,H2B,canonical_H2B,345164,False
663270671,H2B,canonical_H2B,9244,False
696955053,H2B,canonical_H2B,55661,False
699667826,H2B,canonical_H2B,50402,False
701300643,H2B,canonical_H2B,176057,False
701378766,H2B,canonical_H2B,8897,False
701378773,H2B,canonical_H2B,8897,False
723129776,H2B,canonical_H2B,97097,False
729750127,H2B,canonical_H2B,52644,False
768407132,H2B,canonical_H2B,216574,False
902938818,H2B,canonical_H2B,381198,False
676578431,H2B,canonical_H2B,55661,False
676775077,H2B,canonical_H2B,9244,False
677476755,H2B,canonical_H2B,97097,False
678110528,H2B,canonical_H2B,8897,False
678110529,H2B,canonical_H2B,8897,False
697457336,H2B,canonical_H2B,50402,False
170053394,H2B,canonical_H2B,7176,False
167873961,H2B,canonical_H2B,7176,False
677458187,H2B,canonical_H2B,176057,False
874453150,H2B,canonical_H2B,8839,False
327285097,H2B,canonical_H2B,28377,False
698416035,H2B,canonical_H2B,54380,False
573909391,H2B,canonical_H2B,7918,False
122023,H2B,canonical_H2B,8355,False
530537682,H2B,canonical_H2B,8355,False
530537686,H2B,canonical_H2B,8355,False
64776,H2B,canonical_H2B,8355,False
214283,H2B,canonical_H2B,8355,False
50603656,H2B,canonical_H2B,8355,False
157954458,H2B,canonical_H2B,7955,False
156229881,H2B,canonical_H2B,7955,False
483521740,H2B,canonical_H2B,8839,False
696974477,H2B,canonical_H2B,55661,False
46015078,H2B,canonical_H2B,8355,False
46015082,H2B,canonical_H2B,8355,False
46015088,H2B,canonical_H2B,8355,False
46015092,H2B,canonical_H2B,8355,False
46015098,H2B,canonical_H2B,8355,False
46015102,H2B,canonical_H2B,8355,False
46015108,H2B,canonical_H2B,8355,False
46015112,H2B,canonical_H2B,8355,False
46015118,H2B,canonical_H2B,8355,False
46015122,H2B,canonical_H2B,8355,False
46015128,H2B,canonical_H2B,8355,False
46015132,H2B,canonical_H2B,8355,False
46015138,H2B,canonical_H2B,8355,False
46015142,H2B,canonical_H2B,8355,False
46015148,H2B,canonical_H2B,8355,False
46015152,H2B,canonical_H2B,8355,False
46015158,H2B,canonical_H2B,8355,False
46015162,H2B,canonical_H2B,8355,False
46015168,H2B,canonical_H2B,8355,False
46015172,H2B,canonical_H2B,8355,False
46015178,H2B,canonical_H2B,8355,False
46015182,H2B,canonical_H2B,8355,False
62286679,H2B,canonical_H2B,210202,False
60729691,H2B,canonical_H2B,210202,False
37857711,H2B,canonical_H2B,210202,False
701312119,H2B,canonical_H2B,176057,False
831294785,H2B,canonical_H2B,7950,False
831567589,H2B,canonical_H2B,8078,False
47225211,H2B,canonical_H2B,99883,False
733868282,H2B,canonical_H2B,9103,False
657580235,H2B,canonical_H2B,144197,False
597752661,H2B,canonical_H2B,7994,False
119331168,H2B,canonical_H2B,9031,False
224094632,H2B,canonical_H2B,59729,False
514714115,H2B,canonical_H2B,8839,False
527264231,H2B,canonical_H2B,13146,False
543369078,H2B,canonical_H2B,181119,False
557258479,H2B,canonical_H2B,38654,False
557258483,H2B,canonical_H2B,38654,False
557258493,H2B,canonical_H2B,38654,False
557258497,H2B,canonical_H2B,38654,False
564259963,H2B,canonical_H2B,8496,False
686587795,H2B,canonical_H2B,9233,False
697490584,H2B,canonical_H2B,441894,False
697490586,H2B,canonical_H2B,441894,False
699653004,H2B,canonical_H2B,118200,False
701421435,H2B,canonical_H2B,8897,False
733869607,H2B,canonical_H2B,9103,False
768407692,H2B,canonical_H2B,216574,False
915541810,H2B,canonical_H2B,8932,False
110279002,H2B,canonical_H2B,9031,False
211847,H2B,canonical_H2B,9031,False
449279159,H2B,canonical_H2B,8932,False
483521799,H2B,canonical_H2B,8839,False
675306994,H2B,canonical_H2B,9233,False
678117953,H2B,canonical_H2B,8897,False
678198865,H2B,canonical_H2B,118200,False
678215698,H2B,canonical_H2B,441894,False
678215701,H2B,canonical_H2B,441894,False
701328980,H2B,canonical_H2B,121530,False
513157925,H2B,canonical_H2B,9031,False
513157927,H2B,canonical_H2B,9031,False
524982324,H2B,canonical_H2B,59894,False
541991704,H2B,canonical_H2B,345164,False
542145859,H2B,canonical_H2B,44394,False
542145861,H2B,canonical_H2B,44394,False
543267314,H2B,canonical_H2B,48883,False
543347481,H2B,canonical_H2B,181119,False
543713738,H2B,canonical_H2B,8932,False
557321642,H2B,canonical_H2B,38654,False
557321644,H2B,canonical_H2B,38654,False
557321646,H2B,canonical_H2B,38654,False
557321648,H2B,canonical_H2B,38654,False
557321650,H2B,canonical_H2B,38654,False
557321652,H2B,canonical_H2B,38654,False
557321654,H2B,canonical_H2B,38654,False
564251372,H2B,canonical_H2B,8496,False
564251374,H2B,canonical_H2B,8496,False
564251376,H2B,canonical_H2B,8496,False
564251378,H2B,canonical_H2B,8496,False
564251380,H2B,canonical_H2B,8496,False
564251382,H2B,canonical_H2B,8496,False
564251384,H2B,canonical_H2B,8496,False
663258355,H2B,canonical_H2B,9244,False
669295009,H2B,canonical_H2B,85066,False
675413488,H2B,canonical_H2B,328815,False
675633661,H2B,canonical_H2B,57421,False
677843432,H2B,canonical_H2B,57068,False
683903089,H2B,canonical_H2B,9135,False
686620447,H2B,canonical_H2B,9233,False
686620449,H2B,canonical_H2B,9233,False
686620451,H2B,canonical_H2B,9233,False
690443960,H2B,canonical_H2B,9238,False
690443963,H2B,canonical_H2B,9238,False
694653630,H2B,canonical_H2B,36300,False
694840850,H2B,canonical_H2B,128390,False
695143929,H2B,canonical_H2B,9209,False
696970767,H2B,canonical_H2B,55661,False
697037032,H2B,canonical_H2B,30455,False
697442041,H2B,canonical_H2B,441894,False
697442045,H2B,canonical_H2B,441894,False
697827981,H2B,canonical_H2B,188379,False
698383350,H2B,canonical_H2B,37040,False
699611674,H2B,canonical_H2B,57397,False
699633792,H2B,canonical_H2B,118200,False
699656531,H2B,canonical_H2B,50402,False
700354793,H2B,canonical_H2B,8969,False
700379556,H2B,canonical_H2B,30419,False
700426070,H2B,canonical_H2B,188344,False
701302238,H2B,canonical_H2B,176057,False
701356157,H2B,canonical_H2B,121530,False
701377814,H2B,canonical_H2B,56313,False
701407095,H2B,canonical_H2B,8897,False
704186078,H2B,canonical_H2B,175836,False
704240251,H2B,canonical_H2B,54383,False
704305834,H2B,canonical_H2B,279965,False
704321706,H2B,canonical_H2B,279965,False
704471126,H2B,canonical_H2B,240206,False
704550998,H2B,canonical_H2B,54374,False
705699708,H2B,canonical_H2B,187382,False
706119573,H2B,canonical_H2B,57412,False
719754497,H2B,canonical_H2B,94827,False
723145757,H2B,canonical_H2B,97097,False
723572859,H2B,canonical_H2B,100784,False
729764209,H2B,canonical_H2B,52644,False
733868284,H2B,canonical_H2B,9103,False
768346586,H2B,canonical_H2B,216574,False
768346588,H2B,canonical_H2B,216574,False
768346590,H2B,canonical_H2B,216574,False
823454126,H2B,canonical_H2B,59729,False
449278853,H2B,canonical_H2B,8932,False
675318775,H2B,canonical_H2B,9233,False
676249762,H2B,canonical_H2B,100784,False
676424975,H2B,canonical_H2B,85066,False
676584177,H2B,canonical_H2B,55661,False
676724248,H2B,canonical_H2B,175836,False
676771543,H2B,canonical_H2B,9244,False
676818442,H2B,canonical_H2B,188379,False
677087138,H2B,canonical_H2B,57412,False
677165513,H2B,canonical_H2B,187382,False
677204312,H2B,canonical_H2B,43455,False
677271707,H2B,canonical_H2B,54380,False
677292723,H2B,canonical_H2B,57068,False
677309396,H2B,canonical_H2B,57397,False
677386936,H2B,canonical_H2B,8969,False
677395459,H2B,canonical_H2B,188344,False
677433137,H2B,canonical_H2B,54374,False
677438791,H2B,canonical_H2B,57421,False
677459006,H2B,canonical_H2B,176057,False
677472785,H2B,canonical_H2B,36300,False
677490172,H2B,canonical_H2B,97097,False
677497550,H2B,canonical_H2B,9218,False
677532852,H2B,canonical_H2B,128390,False
677544834,H2B,canonical_H2B,30419,False
678115122,H2B,canonical_H2B,8897,False
678137212,H2B,canonical_H2B,240206,False
678148736,H2B,canonical_H2B,121530,False
678179496,H2B,canonical_H2B,37040,False
678181977,H2B,canonical_H2B,56313,False
678195725,H2B,canonical_H2B,118200,False
678209338,H2B,canonical_H2B,441894,False
678994796,H2B,canonical_H2B,54383,False
679010307,H2B,canonical_H2B,30455,False
679138701,H2B,canonical_H2B,9238,False
679188183,H2B,canonical_H2B,328815,False
679200456,H2B,canonical_H2B,9209,False
683461934,H2B,canonical_H2B,279965,False
683467011,H2B,canonical_H2B,279965,False
683473442,H2B,canonical_H2B,345573,False
697417035,H2B,canonical_H2B,94827,False
697454283,H2B,canonical_H2B,50402,False
694842845,H2B,canonical_H2B,128390,False
698464938,H2B,canonical_H2B,54380,False
677276710,H2B,canonical_H2B,54380,False
678117931,H2B,canonical_H2B,8897,False
762157000,H2B,canonical_H2B,29159,False
762157027,H2B,canonical_H2B,29159,False
762157033,H2B,canonical_H2B,29159,False
405962326,H2B,canonical_H2B,29159,False
405962332,H2B,canonical_H2B,29159,False
405962337,H2B,canonical_H2B,29159,False
683941444,H2B,canonical_H2B,9135,False
47225174,H2B,canonical_H2B,99883,False
699631967,H2B,canonical_H2B,50402,False
831302150,H2B,canonical_H2B,7950,False
625217387,H2B,H2B.W,10029,False
543748762,H2B,canonical_H2B,8932,False
449282343,H2B,canonical_H2B,8932,False
677453029,H2B,canonical_H2B,176057,False
683942433,H2B,canonical_H2B,9135,False
327285101,H2B,canonical_H2B,28377,False
675431318,H2B,canonical_H2B,328815,False
679198046,H2B,canonical_H2B,328815,False
122034,H2B,canonical_H2B,8355,False
64770,H2B,canonical_H2B,8355,False
214277,H2B,canonical_H2B,8355,False
690443957,H2B,canonical_H2B,9238,False
296216,H2B,canonical_H2B,8355,False
301623157,H2B,canonical_H2B,8364,False
301624181,H2B,canonical_H2B,8364,False
301624214,H2B,canonical_H2B,8364,False
301624222,H2B,canonical_H2B,8364,False
301624230,H2B,canonical_H2B,8364,False
301628512,H2B,canonical_H2B,8364,False
512836824,H2B,canonical_H2B,8364,False
512850063,H2B,canonical_H2B,8364,False
512876601,H2B,canonical_H2B,8364,False
512878062,H2B,canonical_H2B,8364,False
847105097,H2B,canonical_H2B,8364,False
847170675,H2B,canonical_H2B,8364,False
11513400,H2B,canonical_H2B,8355,False
11513404,H2B,canonical_H2B,8355,False
597960102,H2B,canonical_H2B,8355,False
597960106,H2B,canonical_H2B,8355,False
669304487,H2B,canonical_H2B,68888,False
224094541,H2B,canonical_H2B,59729,False
326911811,H2B,canonical_H2B,9103,False
514714079,H2B,canonical_H2B,8839,False
527264203,H2B,canonical_H2B,13146,False
543262314,H2B,canonical_H2B,48883,False
675411022,H2B,canonical_H2B,328815,False
677931436,H2B,canonical_H2B,57068,False
683902514,H2B,canonical_H2B,9135,False
700379427,H2B,canonical_H2B,30419,False
723544781,H2B,canonical_H2B,100784,False
902871129,H2B,canonical_H2B,381198,False
110279003,H2B,canonical_H2B,9031,False
63462,H2B,canonical_H2B,9031,False
1493810,H2B,canonical_H2B,9031,False
483521766,H2B,canonical_H2B,8839,False
676240206,H2B,canonical_H2B,100784,False
676585526,H2B,canonical_H2B,55661,False
677287423,H2B,canonical_H2B,57068,False
677453109,H2B,canonical_H2B,176057,False
677544717,H2B,canonical_H2B,30419,False
679186870,H2B,canonical_H2B,328815,False
697447395,H2B,canonical_H2B,50402,False
195404333,H2B,canonical_H2B,7244,False
194156363,H2B,canonical_H2B,7244,False
90108630,H2B,canonical_H2B,8355,False
90108634,H2B,canonical_H2B,8355,False
27573732,H2B,canonical_H2B,8355,False
27573736,H2B,canonical_H2B,8355,False
27573742,H2B,canonical_H2B,8355,False
27573746,H2B,canonical_H2B,8355,False
27573752,H2B,canonical_H2B,8355,False
27573756,H2B,canonical_H2B,8355,False
28948513,H2B,canonical_H2B,8355,False
28948517,H2B,canonical_H2B,8355,False
28948523,H2B,canonical_H2B,8355,False
28948527,H2B,canonical_H2B,8355,False
28948533,H2B,canonical_H2B,8355,False
28948537,H2B,canonical_H2B,8355,False
73535881,H2B,canonical_H2B,8355,False
73535885,H2B,canonical_H2B,8355,False
73535889,H2B,canonical_H2B,8355,False
73535893,H2B,canonical_H2B,8355,False
116667159,H2B,canonical_H2B,8355,False
116667163,H2B,canonical_H2B,8355,False
146387565,H2B,canonical_H2B,8355,False
146387571,H2B,canonical_H2B,8355,False
163931142,H2B,canonical_H2B,8355,False
163931146,H2B,canonical_H2B,8355,False
163931152,H2B,canonical_H2B,8355,False
163931156,H2B,canonical_H2B,8355,False
283135393,H2B,canonical_H2B,8355,False
283135397,H2B,canonical_H2B,8355,False
296278473,H2B,canonical_H2B,8355,False
296278477,H2B,canonical_H2B,8355,False
296278483,H2B,canonical_H2B,8355,False
296278487,H2B,canonical_H2B,8355,False
298508597,H2B,canonical_H2B,8355,False
298508601,H2B,canonical_H2B,8355,False
298508607,H2B,canonical_H2B,8355,False
298508611,H2B,canonical_H2B,8355,False
298508617,H2B,canonical_H2B,8355,False
298508621,H2B,canonical_H2B,8355,False
298508627,H2B,canonical_H2B,8355,False
298508631,H2B,canonical_H2B,8355,False
306991675,H2B,canonical_H2B,8355,False
306991679,H2B,canonical_H2B,8355,False
306991685,H2B,canonical_H2B,8355,False
306991689,H2B,canonical_H2B,8355,False
327533593,H2B,canonical_H2B,8355,False
327533597,H2B,canonical_H2B,8355,False
383875538,H2B,canonical_H2B,8355,False
383875542,H2B,canonical_H2B,8355,False
383875548,H2B,canonical_H2B,8355,False
383875552,H2B,canonical_H2B,8355,False
383875558,H2B,canonical_H2B,8355,False
383875562,H2B,canonical_H2B,8355,False
480312261,H2B,canonical_H2B,8355,False
480312265,H2B,canonical_H2B,8355,False
480312271,H2B,canonical_H2B,8355,False
480312275,H2B,canonical_H2B,8355,False
491668582,H2B,canonical_H2B,8355,False
491668586,H2B,canonical_H2B,8355,False
491668593,H2B,canonical_H2B,8355,False
491668597,H2B,canonical_H2B,8355,False
565287593,H2B,canonical_H2B,8665,False
530644625,H2B,canonical_H2B,8478,False
219689190,H2B,canonical_H2B,9031,False
219689194,H2B,canonical_H2B,9031,False
694670856,H2B,canonical_H2B,36300,False
697490618,H2B,canonical_H2B,441894,False
676822399,H2B,canonical_H2B,188379,False
677198654,H2B,canonical_H2B,43455,False
677465989,H2B,canonical_H2B,36300,False
677485836,H2B,canonical_H2B,9218,False
677533848,H2B,canonical_H2B,128390,False
678130555,H2B,canonical_H2B,121530,False
678215708,H2B,canonical_H2B,441894,False
530644680,H2B,canonical_H2B,8478,False
68362792,H2B,canonical_H2B,7955,False
125855650,H2B,canonical_H2B,7955,False
189537817,H2B,canonical_H2B,7955,False
683902520,H2B,canonical_H2B,9135,False
657752222,H2B,canonical_H2B,244447,False
727007898,H2B,canonical_H2B,932674,False
47191279,H2B,canonical_H2B,99883,False
831273958,H2B,canonical_H2B,7950,False
551532550,H2B,canonical_H2B,8083,False
617507461,H2B,canonical_H2B,48698,False
617525283,H2B,canonical_H2B,48698,False
658830608,H2B,canonical_H2B,8081,False
55742126,H2B,canonical_H2B,8364,False
512836610,H2B,canonical_H2B,8364,False
50604189,H2B,canonical_H2B,8364,False
657580231,H2B,canonical_H2B,144197,False
727007894,H2B,canonical_H2B,932674,False
696974523,H2B,canonical_H2B,55661,False
676585541,H2B,canonical_H2B,55661,False
64322,H2B,canonical_H2B,8022,False
301623055,H2B,canonical_H2B,8364,False
301623153,H2B,canonical_H2B,8364,False
512836831,H2B,canonical_H2B,8364,False
512850075,H2B,canonical_H2B,8364,False
512850083,H2B,canonical_H2B,8364,False
847122780,H2B,canonical_H2B,8364,False
847170680,H2B,canonical_H2B,8364,False
557025621,H2B,canonical_H2B,7897,False
874453152,H2B,canonical_H2B,8839,False
71895559,H2B,canonical_H2B,9031,False
224094548,H2B,canonical_H2B,59729,False
514714091,H2B,canonical_H2B,8839,False
527264199,H2B,canonical_H2B,13146,False
530644637,H2B,canonical_H2B,8478,False
530644642,H2B,canonical_H2B,8478,False
530644658,H2B,canonical_H2B,8478,False
530644666,H2B,canonical_H2B,8478,False
530654664,H2B,canonical_H2B,8478,False
530654668,H2B,canonical_H2B,8478,False
541977150,H2B,canonical_H2B,345164,False
543262332,H2B,canonical_H2B,48883,False
543748756,H2B,canonical_H2B,8932,False
543748768,H2B,canonical_H2B,8932,False
558175054,H2B,canonical_H2B,13735,False
558175100,H2B,canonical_H2B,13735,False
558187434,H2B,canonical_H2B,13735,False
558187442,H2B,canonical_H2B,13735,False
558187481,H2B,canonical_H2B,13735,False
591351437,H2B,canonical_H2B,8469,False
591351441,H2B,canonical_H2B,8469,False
591373567,H2B,canonical_H2B,8469,False
591379088,H2B,canonical_H2B,8469,False
591379108,H2B,canonical_H2B,8469,False
591379116,H2B,canonical_H2B,8469,False
591379124,H2B,canonical_H2B,8469,False
591379132,H2B,canonical_H2B,8469,False
641786350,H2B,canonical_H2B,8478,False
663242121,H2B,canonical_H2B,9244,False
675411024,H2B,canonical_H2B,328815,False
675630316,H2B,canonical_H2B,57421,False
677967689,H2B,canonical_H2B,57068,False
683902508,H2B,canonical_H2B,9135,False
694625082,H2B,canonical_H2B,36300,False
696974483,H2B,canonical_H2B,55661,False
696974492,H2B,canonical_H2B,55661,False
696974534,H2B,canonical_H2B,55661,False
697490612,H2B,canonical_H2B,441894,False
697836127,H2B,canonical_H2B,188379,False
698432983,H2B,canonical_H2B,54380,False
699572250,H2B,canonical_H2B,57397,False
699631961,H2B,canonical_H2B,50402,False
699652919,H2B,canonical_H2B,118200,False
701310588,H2B,canonical_H2B,176057,False
701398216,H2B,canonical_H2B,56313,False
701421426,H2B,canonical_H2B,8897,False
704199843,H2B,canonical_H2B,175836,False
704229364,H2B,canonical_H2B,54383,False
704508525,H2B,canonical_H2B,240206,False
705667418,H2B,canonical_H2B,187382,False
723557066,H2B,canonical_H2B,100784,False
727060624,H2B,canonical_H2B,932674,False
727060630,H2B,canonical_H2B,932674,False
729742439,H2B,canonical_H2B,52644,False
768405569,H2B,canonical_H2B,216574,False
902871127,H2B,canonical_H2B,381198,False
82117080,H2B,canonical_H2B,9031,False
2696698,H2B,canonical_H2B,9031,False
449282345,H2B,canonical_H2B,8932,False
465954610,H2B,canonical_H2B,8469,False
465954617,H2B,canonical_H2B,8469,False
465968827,H2B,canonical_H2B,8469,False
465968834,H2B,canonical_H2B,8469,False
465968839,H2B,canonical_H2B,8469,False
465968854,H2B,canonical_H2B,8469,False
465968858,H2B,canonical_H2B,8469,False
465968860,H2B,canonical_H2B,8469,False
465976059,H2B,canonical_H2B,8469,False
483521738,H2B,canonical_H2B,8839,False
676240948,H2B,canonical_H2B,100784,False
676585524,H2B,canonical_H2B,55661,False
676585529,H2B,canonical_H2B,55661,False
676585544,H2B,canonical_H2B,55661,False
676703342,H2B,canonical_H2B,175836,False
676766168,H2B,canonical_H2B,9244,False
676822711,H2B,canonical_H2B,188379,False
677117340,H2B,canonical_H2B,187382,False
677246752,H2B,canonical_H2B,54380,False
677287530,H2B,canonical_H2B,57068,False
677290182,H2B,canonical_H2B,57397,False
677413327,H2B,canonical_H2B,57421,False
677452783,H2B,canonical_H2B,176057,False
677458312,H2B,canonical_H2B,36300,False
677486418,H2B,canonical_H2B,9218,False
678117943,H2B,canonical_H2B,8897,False
678131565,H2B,canonical_H2B,240206,False
678172308,H2B,canonical_H2B,56313,False
678198835,H2B,canonical_H2B,118200,False
678215709,H2B,canonical_H2B,441894,False
678975901,H2B,canonical_H2B,54383,False
679186866,H2B,canonical_H2B,328815,False
697447397,H2B,canonical_H2B,50402,False
686587803,H2B,canonical_H2B,9233,False
697835648,H2B,canonical_H2B,188379,False
694637482,H2B,canonical_H2B,36300,False
742214933,H2B,canonical_H2B,8010,False
225708094,H2B,canonical_H2B,8014,False
483521764,H2B,canonical_H2B,8839,False
675307000,H2B,canonical_H2B,9233,False
51315821,H2B,H2B.1,10090,False
1518338,H2B,H2B.1,10090,False
27372702,H2B,H2B.1,10090,False
723142998,H2B,canonical_H2B,97097,False
677478461,H2B,canonical_H2B,97097,False
148700566,H2B,H2B.1,10090,False
47223817,H2B,canonical_H2B,99883,False
641779017,H2B,canonical_H2B,8478,False
658832986,H2B,canonical_H2B,8081,False
676250147,H2B,canonical_H2B,100784,False
204603,H2B,H2B.1,10116,False
204605,H2B,H2B.1,10116,False
537193433,H2B,H2B.1,10029,False
524983308,H2B,canonical_H2B,59894,False
557029238,H2B,canonical_H2B,7897,False
558175046,H2B,canonical_H2B,13735,False
701404841,H2B,canonical_H2B,8897,False
678114668,H2B,canonical_H2B,8897,False
686587941,H2B,canonical_H2B,9233,False
854282237,H2B,canonical_H2B,8364,False
301628335,H2B,canonical_H2B,8364,False
512836622,H2B,canonical_H2B,8364,False
512836905,H2B,canonical_H2B,8364,False
512836935,H2B,canonical_H2B,8364,False
